Processor Settings
R: 2
k0: 3
k1: 2
k2: 1
F: 4

CYCLE	OPERATION	INSTRUCTION
36306	SCHEDULED	72558
36307	EXECUTED	72551
36307	EXECUTED	72555
36307	EXECUTED	72556
36307	STATE UPDATE	72545
36307	STATE UPDATE	72547
36307	SCHEDULED	72559
36307	SCHEDULED	72560
36308	EXECUTED	72557
36308	EXECUTED	72558
36308	STATE UPDATE	72551
36308	STATE UPDATE	72555
36308	SCHEDULED	72561
36308	SCHEDULED	72562
36309	EXECUTED	72552
36309	STATE UPDATE	72556
36309	STATE UPDATE	72557
36309	SCHEDULED	72563
36309	SCHEDULED	72564
36310	EXECUTED	72559
36310	EXECUTED	72561
36310	STATE UPDATE	72558
36310	STATE UPDATE	72552
36310	SCHEDULED	72565
36310	SCHEDULED	72566
36311	EXECUTED	72553
36311	EXECUTED	72564
36311	EXECUTED	72563
36311	STATE UPDATE	72559
36311	STATE UPDATE	72561
36311	SCHEDULED	72567
36311	SCHEDULED	72568
36312	EXECUTED	72565
36312	STATE UPDATE	72553
36312	STATE UPDATE	72563
36312	SCHEDULED	72569
36312	SCHEDULED	72570
36313	EXECUTED	72560
36313	EXECUTED	72554
36313	STATE UPDATE	72564
36313	STATE UPDATE	72565
36313	SCHEDULED	72571
36313	SCHEDULED	72572
36314	EXECUTED	72562
36314	EXECUTED	72566
36314	EXECUTED	72570
36314	STATE UPDATE	72554
36314	STATE UPDATE	72560
36314	SCHEDULED	72573
36314	SCHEDULED	72574
36315	EXECUTED	72572
36315	EXECUTED	72571
36315	STATE UPDATE	72562
36315	STATE UPDATE	72566
36315	SCHEDULED	72575
36315	SCHEDULED	72576
36316	EXECUTED	72567
36316	EXECUTED	72573
36316	STATE UPDATE	72570
36316	STATE UPDATE	72571
36316	SCHEDULED	72577
36316	SCHEDULED	72578
36317	EXECUTED	72576
36317	STATE UPDATE	72572
36317	STATE UPDATE	72567
36317	SCHEDULED	72579
36317	SCHEDULED	72580
36318	EXECUTED	72568
36318	EXECUTED	72574
36318	EXECUTED	72578
36318	STATE UPDATE	72573
36318	STATE UPDATE	72576
36318	SCHEDULED	72581
36318	SCHEDULED	72582
36319	EXECUTED	72579
36319	EXECUTED	72580
36319	STATE UPDATE	72568
36319	STATE UPDATE	72574
36319	SCHEDULED	72583
36319	SCHEDULED	72584
36320	EXECUTED	72575
36320	STATE UPDATE	72578
36320	STATE UPDATE	72579
36320	SCHEDULED	72585
36320	SCHEDULED	72586
36321	EXECUTED	72577
36321	EXECUTED	72569
36321	STATE UPDATE	72580
36321	STATE UPDATE	72575
36321	SCHEDULED	72587
36321	SCHEDULED	72588
36322	EXECUTED	72581
36322	EXECUTED	72585
36322	STATE UPDATE	72569
36322	STATE UPDATE	72577
36322	SCHEDULED	72589
36322	SCHEDULED	72590
36323	EXECUTED	72587
36323	EXECUTED	72588
36323	EXECUTED	72586
36323	STATE UPDATE	72581
36323	STATE UPDATE	72585
36323	SCHEDULED	72591
36323	SCHEDULED	72592
36324	EXECUTED	72582
36324	STATE UPDATE	72586
36324	STATE UPDATE	72587
36324	SCHEDULED	72593
36324	SCHEDULED	72594
36325	EXECUTED	72589
36325	EXECUTED	72591
36325	STATE UPDATE	72588
36325	STATE UPDATE	72582
36325	SCHEDULED	72595
36325	SCHEDULED	72596
36326	EXECUTED	72583
36326	EXECUTED	72594
36326	EXECUTED	72593
36326	STATE UPDATE	72589
36326	STATE UPDATE	72591
36326	SCHEDULED	72597
36326	SCHEDULED	72598
36327	EXECUTED	72595
36327	STATE UPDATE	72583
36327	STATE UPDATE	72593
36327	SCHEDULED	72599
36327	SCHEDULED	72600
36328	EXECUTED	72590
36328	EXECUTED	72584
36328	STATE UPDATE	72594
36328	STATE UPDATE	72595
36328	SCHEDULED	72601
36328	SCHEDULED	72602
36329	EXECUTED	72592
36329	EXECUTED	72596
36329	EXECUTED	72600
36329	STATE UPDATE	72584
36329	STATE UPDATE	72590
36329	SCHEDULED	72603
36329	SCHEDULED	72604
36330	EXECUTED	72602
36330	EXECUTED	72601
36330	STATE UPDATE	72592
36330	STATE UPDATE	72596
36330	SCHEDULED	72605
36330	SCHEDULED	72606
36331	EXECUTED	72597
36331	EXECUTED	72603
36331	STATE UPDATE	72600
36331	STATE UPDATE	72601
36331	SCHEDULED	72607
36331	SCHEDULED	72608
36332	EXECUTED	72606
36332	STATE UPDATE	72602
36332	STATE UPDATE	72597
36332	SCHEDULED	72609
36332	SCHEDULED	72610
36333	EXECUTED	72598
36333	EXECUTED	72604
36333	EXECUTED	72608
36333	STATE UPDATE	72603
36333	STATE UPDATE	72606
36333	SCHEDULED	72611
36333	SCHEDULED	72612
36334	EXECUTED	72609
36334	EXECUTED	72610
36334	STATE UPDATE	72598
36334	STATE UPDATE	72604
36334	SCHEDULED	72613
36334	SCHEDULED	72614
36335	EXECUTED	72605
36335	STATE UPDATE	72608
36335	STATE UPDATE	72609
36335	SCHEDULED	72615
36335	SCHEDULED	72616
36336	EXECUTED	72607
36336	EXECUTED	72599
36336	STATE UPDATE	72610
36336	STATE UPDATE	72605
36336	SCHEDULED	72617
36336	SCHEDULED	72618
36337	EXECUTED	72611
36337	EXECUTED	72615
36337	STATE UPDATE	72599
36337	STATE UPDATE	72607
36337	SCHEDULED	72619
36337	SCHEDULED	72620
36338	EXECUTED	72617
36338	EXECUTED	72618
36338	EXECUTED	72616
36338	STATE UPDATE	72611
36338	STATE UPDATE	72615
36338	SCHEDULED	72621
36338	SCHEDULED	72622
36339	EXECUTED	72612
36339	STATE UPDATE	72616
36339	STATE UPDATE	72617
36339	SCHEDULED	72623
36339	SCHEDULED	72624
36340	EXECUTED	72619
36340	EXECUTED	72621
36340	STATE UPDATE	72618
36340	STATE UPDATE	72612
36340	SCHEDULED	72625
36340	SCHEDULED	72626
36341	EXECUTED	72613
36341	EXECUTED	72624
36341	EXECUTED	72623
36341	STATE UPDATE	72619
36341	STATE UPDATE	72621
36341	SCHEDULED	72627
36341	SCHEDULED	72628
36342	EXECUTED	72625
36342	STATE UPDATE	72613
36342	STATE UPDATE	72623
36342	SCHEDULED	72629
36342	SCHEDULED	72630
36343	EXECUTED	72620
36343	EXECUTED	72614
36343	STATE UPDATE	72624
36343	STATE UPDATE	72625
36343	SCHEDULED	72631
36343	SCHEDULED	72632
36344	EXECUTED	72622
36344	EXECUTED	72626
36344	EXECUTED	72630
36344	STATE UPDATE	72614
36344	STATE UPDATE	72620
36344	SCHEDULED	72633
36344	SCHEDULED	72634
36345	EXECUTED	72632
36345	EXECUTED	72631
36345	STATE UPDATE	72622
36345	STATE UPDATE	72626
36345	SCHEDULED	72635
36345	SCHEDULED	72636
36346	EXECUTED	72627
36346	EXECUTED	72633
36346	STATE UPDATE	72630
36346	STATE UPDATE	72631
36346	SCHEDULED	72637
36346	SCHEDULED	72638
36347	EXECUTED	72636
36347	STATE UPDATE	72632
36347	STATE UPDATE	72627
36347	SCHEDULED	72639
36347	SCHEDULED	72640
36348	EXECUTED	72628
36348	EXECUTED	72634
36348	EXECUTED	72638
36348	STATE UPDATE	72633
36348	STATE UPDATE	72636
36348	SCHEDULED	72641
36348	SCHEDULED	72642
36349	EXECUTED	72639
36349	EXECUTED	72640
36349	STATE UPDATE	72628
36349	STATE UPDATE	72634
36349	SCHEDULED	72643
36349	SCHEDULED	72644
36350	EXECUTED	72635
36350	STATE UPDATE	72638
36350	STATE UPDATE	72639
36350	SCHEDULED	72645
36350	SCHEDULED	72646
36351	EXECUTED	72637
36351	EXECUTED	72629
36351	STATE UPDATE	72640
36351	STATE UPDATE	72635
36351	SCHEDULED	72647
36351	SCHEDULED	72648
36352	EXECUTED	72641
36352	EXECUTED	72645
36352	STATE UPDATE	72629
36352	STATE UPDATE	72637
36352	SCHEDULED	72649
36352	SCHEDULED	72650
36353	EXECUTED	72647
36353	EXECUTED	72648
36353	EXECUTED	72646
36353	STATE UPDATE	72641
36353	STATE UPDATE	72645
36353	SCHEDULED	72651
36353	SCHEDULED	72652
36354	EXECUTED	72642
36354	STATE UPDATE	72646
36354	STATE UPDATE	72647
36354	SCHEDULED	72653
36354	SCHEDULED	72654
36355	EXECUTED	72649
36355	EXECUTED	72651
36355	STATE UPDATE	72648
36355	STATE UPDATE	72642
36355	SCHEDULED	72655
36355	SCHEDULED	72656
36356	EXECUTED	72643
36356	EXECUTED	72654
36356	EXECUTED	72653
36356	STATE UPDATE	72649
36356	STATE UPDATE	72651
36356	SCHEDULED	72657
36356	SCHEDULED	72658
36357	EXECUTED	72655
36357	STATE UPDATE	72643
36357	STATE UPDATE	72653
36357	SCHEDULED	72659
36357	SCHEDULED	72660
36358	EXECUTED	72650
36358	EXECUTED	72644
36358	STATE UPDATE	72654
36358	STATE UPDATE	72655
36358	SCHEDULED	72661
36358	SCHEDULED	72662
36359	EXECUTED	72652
36359	EXECUTED	72656
36359	EXECUTED	72660
36359	STATE UPDATE	72644
36359	STATE UPDATE	72650
36359	SCHEDULED	72663
36359	SCHEDULED	72664
36360	EXECUTED	72662
36360	EXECUTED	72661
36360	STATE UPDATE	72652
36360	STATE UPDATE	72656
36360	SCHEDULED	72665
36360	SCHEDULED	72666
36361	EXECUTED	72657
36361	EXECUTED	72663
36361	STATE UPDATE	72660
36361	STATE UPDATE	72661
36361	SCHEDULED	72667
36361	SCHEDULED	72668
36362	EXECUTED	72666
36362	STATE UPDATE	72662
36362	STATE UPDATE	72657
36362	SCHEDULED	72669
36362	SCHEDULED	72670
36363	EXECUTED	72658
36363	EXECUTED	72664
36363	EXECUTED	72668
36363	STATE UPDATE	72663
36363	STATE UPDATE	72666
36363	SCHEDULED	72671
36363	SCHEDULED	72672
36364	EXECUTED	72669
36364	EXECUTED	72670
36364	STATE UPDATE	72658
36364	STATE UPDATE	72664
36364	SCHEDULED	72673
36364	SCHEDULED	72674
36365	EXECUTED	72665
36365	STATE UPDATE	72668
36365	STATE UPDATE	72669
36365	SCHEDULED	72675
36365	SCHEDULED	72676
36366	EXECUTED	72667
36366	EXECUTED	72659
36366	STATE UPDATE	72670
36366	STATE UPDATE	72665
36366	SCHEDULED	72677
36366	SCHEDULED	72678
36367	EXECUTED	72671
36367	EXECUTED	72675
36367	STATE UPDATE	72659
36367	STATE UPDATE	72667
36367	SCHEDULED	72679
36367	SCHEDULED	72680
36368	EXECUTED	72677
36368	EXECUTED	72678
36368	EXECUTED	72676
36368	STATE UPDATE	72671
36368	STATE UPDATE	72675
36368	SCHEDULED	72681
36368	SCHEDULED	72682
36369	EXECUTED	72672
36369	STATE UPDATE	72676
36369	STATE UPDATE	72677
36369	SCHEDULED	72683
36369	SCHEDULED	72684
36370	EXECUTED	72679
36370	EXECUTED	72681
36370	STATE UPDATE	72678
36370	STATE UPDATE	72672
36370	SCHEDULED	72685
36370	SCHEDULED	72686
36371	EXECUTED	72673
36371	EXECUTED	72684
36371	EXECUTED	72683
36371	STATE UPDATE	72679
36371	STATE UPDATE	72681
36371	SCHEDULED	72687
36371	SCHEDULED	72688
36372	EXECUTED	72685
36372	STATE UPDATE	72673
36372	STATE UPDATE	72683
36372	SCHEDULED	72689
36372	SCHEDULED	72690
36373	EXECUTED	72680
36373	EXECUTED	72674
36373	STATE UPDATE	72684
36373	STATE UPDATE	72685
36373	SCHEDULED	72691
36373	SCHEDULED	72692
36374	EXECUTED	72682
36374	EXECUTED	72686
36374	EXECUTED	72690
36374	STATE UPDATE	72674
36374	STATE UPDATE	72680
36374	SCHEDULED	72693
36374	SCHEDULED	72694
36375	EXECUTED	72692
36375	EXECUTED	72691
36375	STATE UPDATE	72682
36375	STATE UPDATE	72686
36375	SCHEDULED	72695
36375	SCHEDULED	72696
36376	EXECUTED	72687
36376	EXECUTED	72693
36376	STATE UPDATE	72690
36376	STATE UPDATE	72691
36376	SCHEDULED	72697
36376	SCHEDULED	72698
36377	EXECUTED	72696
36377	STATE UPDATE	72692
36377	STATE UPDATE	72687
36377	SCHEDULED	72699
36377	SCHEDULED	72700
36378	EXECUTED	72688
36378	EXECUTED	72694
36378	EXECUTED	72698
36378	STATE UPDATE	72693
36378	STATE UPDATE	72696
36378	SCHEDULED	72701
36378	SCHEDULED	72702
36379	EXECUTED	72699
36379	EXECUTED	72700
36379	STATE UPDATE	72688
36379	STATE UPDATE	72694
36379	SCHEDULED	72703
36379	SCHEDULED	72704
36380	EXECUTED	72695
36380	STATE UPDATE	72698
36380	STATE UPDATE	72699
36380	SCHEDULED	72705
36380	SCHEDULED	72706
36381	EXECUTED	72697
36381	EXECUTED	72689
36381	STATE UPDATE	72700
36381	STATE UPDATE	72695
36381	SCHEDULED	72707
36381	SCHEDULED	72708
36382	EXECUTED	72701
36382	EXECUTED	72705
36382	STATE UPDATE	72689
36382	STATE UPDATE	72697
36382	SCHEDULED	72709
36382	SCHEDULED	72710
36383	EXECUTED	72707
36383	EXECUTED	72708
36383	EXECUTED	72706
36383	STATE UPDATE	72701
36383	STATE UPDATE	72705
36383	SCHEDULED	72711
36383	SCHEDULED	72712
36384	EXECUTED	72702
36384	STATE UPDATE	72706
36384	STATE UPDATE	72707
36384	SCHEDULED	72713
36384	SCHEDULED	72714
36385	EXECUTED	72709
36385	EXECUTED	72711
36385	STATE UPDATE	72708
36385	STATE UPDATE	72702
36385	SCHEDULED	72715
36385	SCHEDULED	72716
36386	EXECUTED	72703
36386	EXECUTED	72714
36386	EXECUTED	72713
36386	STATE UPDATE	72709
36386	STATE UPDATE	72711
36386	SCHEDULED	72717
36386	SCHEDULED	72718
36387	EXECUTED	72715
36387	STATE UPDATE	72703
36387	STATE UPDATE	72713
36387	SCHEDULED	72719
36387	SCHEDULED	72720
36388	EXECUTED	72710
36388	EXECUTED	72704
36388	STATE UPDATE	72714
36388	STATE UPDATE	72715
36388	SCHEDULED	72721
36388	SCHEDULED	72722
36389	EXECUTED	72712
36389	EXECUTED	72716
36389	EXECUTED	72720
36389	STATE UPDATE	72704
36389	STATE UPDATE	72710
36389	SCHEDULED	72723
36389	SCHEDULED	72724
36390	EXECUTED	72721
36390	STATE UPDATE	72712
36390	STATE UPDATE	72716
36390	SCHEDULED	72725
36390	SCHEDULED	72726
36391	EXECUTED	72717
36391	EXECUTED	72722
36391	STATE UPDATE	72720
36391	STATE UPDATE	72721
36391	SCHEDULED	72727
36391	SCHEDULED	72728
36392	EXECUTED	72726
36392	STATE UPDATE	72717
36392	STATE UPDATE	72722
36392	SCHEDULED	72729
36392	SCHEDULED	72730
36393	EXECUTED	72718
36393	EXECUTED	72727
36393	EXECUTED	72728
36393	EXECUTED	72723
36393	STATE UPDATE	72726
36393	STATE UPDATE	72718
36393	SCHEDULED	72731
36393	SCHEDULED	72732
36394	EXECUTED	72730
36394	STATE UPDATE	72723
36394	STATE UPDATE	72727
36394	SCHEDULED	72733
36394	SCHEDULED	72734
36395	EXECUTED	72724
36395	EXECUTED	72731
36395	EXECUTED	72719
36395	STATE UPDATE	72728
36395	STATE UPDATE	72730
36395	SCHEDULED	72735
36395	SCHEDULED	72736
36396	EXECUTED	72733
36396	EXECUTED	72732
36396	EXECUTED	72734
36396	STATE UPDATE	72719
36396	STATE UPDATE	72724
36396	SCHEDULED	72737
36396	SCHEDULED	72738
36397	EXECUTED	72735
36397	EXECUTED	72725
36397	STATE UPDATE	72731
36397	STATE UPDATE	72732
36397	SCHEDULED	72739
36397	SCHEDULED	72740
36398	EXECUTED	72737
36398	STATE UPDATE	72733
36398	STATE UPDATE	72734
36398	SCHEDULED	72741
36398	SCHEDULED	72742
36399	EXECUTED	72738
36399	STATE UPDATE	72725
36399	STATE UPDATE	72735
36399	SCHEDULED	72743
36399	SCHEDULED	72744
36400	EXECUTED	72729
36400	STATE UPDATE	72737
36400	STATE UPDATE	72738
36400	SCHEDULED	72745
36400	SCHEDULED	72746
36401	EXECUTED	72739
36401	EXECUTED	72744
36401	EXECUTED	72743
36401	STATE UPDATE	72729
36401	STATE UPDATE	72739
36401	SCHEDULED	72747
36401	SCHEDULED	72748
36402	EXECUTED	72740
36402	EXECUTED	72745
36402	EXECUTED	72736
36402	STATE UPDATE	72743
36402	STATE UPDATE	72744
36402	SCHEDULED	72749
36402	SCHEDULED	72750
36403	STATE UPDATE	72736
36403	STATE UPDATE	72740
36403	SCHEDULED	72751
36403	SCHEDULED	72752
36404	EXECUTED	72741
36404	EXECUTED	72749
36404	STATE UPDATE	72745
36404	STATE UPDATE	72741
36404	SCHEDULED	72753
36404	SCHEDULED	72754
36405	EXECUTED	72750
36405	EXECUTED	72751
36405	EXECUTED	72742
36405	STATE UPDATE	72749
36405	STATE UPDATE	72742
36405	SCHEDULED	72755
36405	SCHEDULED	72756
36406	EXECUTED	72753
36406	EXECUTED	72754
36406	EXECUTED	72746
36406	STATE UPDATE	72750
36406	STATE UPDATE	72751
36406	SCHEDULED	72757
36406	SCHEDULED	72758
36407	EXECUTED	72756
36407	STATE UPDATE	72746
36407	STATE UPDATE	72753
36407	SCHEDULED	72759
36407	SCHEDULED	72760
36408	EXECUTED	72747
36408	EXECUTED	72755
36408	EXECUTED	72757
36408	EXECUTED	72752
36408	STATE UPDATE	72754
36408	STATE UPDATE	72756
36408	SCHEDULED	72761
36408	SCHEDULED	72762
36409	EXECUTED	72758
36409	EXECUTED	72760
36409	STATE UPDATE	72747
36409	STATE UPDATE	72752
36409	SCHEDULED	72763
36409	SCHEDULED	72764
36410	EXECUTED	72761
36410	EXECUTED	72748
36410	STATE UPDATE	72755
36410	STATE UPDATE	72757
36410	SCHEDULED	72765
36410	SCHEDULED	72766
36411	STATE UPDATE	72758
36411	STATE UPDATE	72760
36411	SCHEDULED	72767
36411	SCHEDULED	72768
36412	EXECUTED	72766
36412	STATE UPDATE	72748
36412	STATE UPDATE	72761
36412	SCHEDULED	72769
36412	SCHEDULED	72770
36413	EXECUTED	72762
36413	EXECUTED	72767
36413	EXECUTED	72768
36413	EXECUTED	72759
36413	STATE UPDATE	72766
36413	STATE UPDATE	72759
36413	SCHEDULED	72771
36413	SCHEDULED	72772
36414	STATE UPDATE	72762
36414	STATE UPDATE	72767
36414	SCHEDULED	72773
36414	SCHEDULED	72774
36415	EXECUTED	72763
36415	EXECUTED	72772
36415	STATE UPDATE	72768
36415	STATE UPDATE	72763
36415	SCHEDULED	72775
36415	SCHEDULED	72776
36416	EXECUTED	72764
36416	EXECUTED	72773
36416	EXECUTED	72774
36416	EXECUTED	72769
36416	STATE UPDATE	72772
36416	STATE UPDATE	72764
36416	SCHEDULED	72777
36416	SCHEDULED	72778
36417	EXECUTED	72776
36417	STATE UPDATE	72769
36417	STATE UPDATE	72773
36417	SCHEDULED	72779
36417	SCHEDULED	72780
36418	EXECUTED	72770
36418	EXECUTED	72777
36418	EXECUTED	72765
36418	STATE UPDATE	72774
36418	STATE UPDATE	72776
36418	SCHEDULED	72781
36418	SCHEDULED	72782
36419	EXECUTED	72779
36419	EXECUTED	72778
36419	EXECUTED	72780
36419	STATE UPDATE	72765
36419	STATE UPDATE	72770
36419	SCHEDULED	72783
36419	SCHEDULED	72784
36420	EXECUTED	72781
36420	EXECUTED	72771
36420	STATE UPDATE	72777
36420	STATE UPDATE	72778
36420	SCHEDULED	72785
36420	SCHEDULED	72786
36421	EXECUTED	72783
36421	STATE UPDATE	72779
36421	STATE UPDATE	72780
36421	SCHEDULED	72787
36421	SCHEDULED	72788
36422	EXECUTED	72784
36422	STATE UPDATE	72771
36422	STATE UPDATE	72781
36422	SCHEDULED	72789
36422	SCHEDULED	72790
36423	EXECUTED	72775
36423	STATE UPDATE	72783
36423	STATE UPDATE	72784
36423	SCHEDULED	72791
36423	SCHEDULED	72792
36424	EXECUTED	72785
36424	EXECUTED	72790
36424	EXECUTED	72789
36424	STATE UPDATE	72775
36424	STATE UPDATE	72785
36424	SCHEDULED	72793
36424	SCHEDULED	72794
36425	EXECUTED	72786
36425	EXECUTED	72791
36425	EXECUTED	72782
36425	STATE UPDATE	72789
36425	STATE UPDATE	72790
36425	SCHEDULED	72795
36425	SCHEDULED	72796
36426	STATE UPDATE	72782
36426	STATE UPDATE	72786
36426	SCHEDULED	72797
36426	SCHEDULED	72798
36427	EXECUTED	72787
36427	EXECUTED	72795
36427	STATE UPDATE	72791
36427	STATE UPDATE	72787
36427	SCHEDULED	72799
36427	SCHEDULED	72800
36428	EXECUTED	72796
36428	EXECUTED	72797
36428	EXECUTED	72788
36428	STATE UPDATE	72795
36428	STATE UPDATE	72788
36428	SCHEDULED	72801
36428	SCHEDULED	72802
36429	EXECUTED	72799
36429	EXECUTED	72800
36429	EXECUTED	72792
36429	STATE UPDATE	72796
36429	STATE UPDATE	72797
36429	SCHEDULED	72803
36429	SCHEDULED	72804
36430	EXECUTED	72802
36430	STATE UPDATE	72792
36430	STATE UPDATE	72799
36430	SCHEDULED	72805
36430	SCHEDULED	72806
36431	EXECUTED	72793
36431	EXECUTED	72801
36431	EXECUTED	72803
36431	EXECUTED	72798
36431	STATE UPDATE	72800
36431	STATE UPDATE	72802
36431	SCHEDULED	72807
36431	SCHEDULED	72808
36432	EXECUTED	72804
36432	EXECUTED	72806
36432	STATE UPDATE	72793
36432	STATE UPDATE	72798
36432	SCHEDULED	72809
36432	SCHEDULED	72810
36433	EXECUTED	72807
36433	EXECUTED	72794
36433	STATE UPDATE	72801
36433	STATE UPDATE	72803
36433	SCHEDULED	72811
36433	SCHEDULED	72812
36434	STATE UPDATE	72804
36434	STATE UPDATE	72806
36434	SCHEDULED	72813
36434	SCHEDULED	72814
36435	EXECUTED	72812
36435	STATE UPDATE	72794
36435	STATE UPDATE	72807
36435	SCHEDULED	72815
36435	SCHEDULED	72816
36436	EXECUTED	72808
36436	EXECUTED	72814
36436	EXECUTED	72805
36436	STATE UPDATE	72812
36436	STATE UPDATE	72805
36436	SCHEDULED	72817
36436	SCHEDULED	72818
36437	EXECUTED	72815
36437	EXECUTED	72813
36437	STATE UPDATE	72808
36437	STATE UPDATE	72814
36437	SCHEDULED	72819
36437	SCHEDULED	72820
36438	EXECUTED	72809
36438	EXECUTED	72816
36438	EXECUTED	72818
36438	STATE UPDATE	72813
36438	STATE UPDATE	72815
36438	SCHEDULED	72821
36438	SCHEDULED	72822
36439	EXECUTED	72820
36439	EXECUTED	72819
36439	STATE UPDATE	72809
36439	STATE UPDATE	72816
36439	SCHEDULED	72823
36439	SCHEDULED	72824
36440	EXECUTED	72810
36440	EXECUTED	72821
36440	STATE UPDATE	72818
36440	STATE UPDATE	72819
36440	SCHEDULED	72825
36440	SCHEDULED	72826
36441	EXECUTED	72823
36441	STATE UPDATE	72820
36441	STATE UPDATE	72810
36441	SCHEDULED	72827
36441	SCHEDULED	72828
36442	EXECUTED	72817
36442	EXECUTED	72824
36442	EXECUTED	72822
36442	STATE UPDATE	72821
36442	STATE UPDATE	72823
36442	SCHEDULED	72829
36442	SCHEDULED	72830
36443	EXECUTED	72825
36443	EXECUTED	72827
36443	EXECUTED	72811
36443	STATE UPDATE	72817
36443	STATE UPDATE	72822
36443	SCHEDULED	72831
36443	SCHEDULED	72832
36444	EXECUTED	72826
36444	EXECUTED	72828
36444	STATE UPDATE	72824
36444	STATE UPDATE	72811
36444	SCHEDULED	72833
36444	SCHEDULED	72834
36445	EXECUTED	72829
36445	STATE UPDATE	72825
36445	STATE UPDATE	72827
36445	SCHEDULED	72835
36445	SCHEDULED	72836
36446	EXECUTED	72831
36446	EXECUTED	72830
36446	STATE UPDATE	72826
36446	STATE UPDATE	72828
36446	SCHEDULED	72837
36446	SCHEDULED	72838
36447	EXECUTED	72835
36447	STATE UPDATE	72829
36447	STATE UPDATE	72830
36447	SCHEDULED	72839
36447	SCHEDULED	72840
36448	STATE UPDATE	72831
36448	STATE UPDATE	72835
36448	SCHEDULED	72841
36448	SCHEDULED	72842
36449	EXECUTED	72833
36449	EXECUTED	72832
36449	EXECUTED	72836
36449	STATE UPDATE	72832
36449	STATE UPDATE	72833
36449	SCHEDULED	72843
36449	SCHEDULED	72844
36450	EXECUTED	72834
36450	EXECUTED	72842
36450	EXECUTED	72841
36450	STATE UPDATE	72836
36450	STATE UPDATE	72834
36450	SCHEDULED	72845
36450	SCHEDULED	72846
36451	EXECUTED	72837
36451	EXECUTED	72840
36451	STATE UPDATE	72841
36451	STATE UPDATE	72842
36451	SCHEDULED	72847
36451	SCHEDULED	72848
36452	EXECUTED	72843
36452	STATE UPDATE	72837
36452	STATE UPDATE	72840
36452	SCHEDULED	72849
36452	SCHEDULED	72850
36453	EXECUTED	72844
36453	EXECUTED	72845
36453	EXECUTED	72839
36453	EXECUTED	72848
36453	EXECUTED	72838
36453	STATE UPDATE	72843
36453	STATE UPDATE	72838
36453	SCHEDULED	72851
36453	SCHEDULED	72852
36454	EXECUTED	72846
36454	STATE UPDATE	72839
36454	STATE UPDATE	72844
36454	SCHEDULED	72853
36454	SCHEDULED	72854
36455	EXECUTED	72849
36455	EXECUTED	72847
36455	STATE UPDATE	72845
36455	STATE UPDATE	72848
36455	SCHEDULED	72855
36455	SCHEDULED	72856
36456	EXECUTED	72851
36456	EXECUTED	72850
36456	STATE UPDATE	72846
36456	STATE UPDATE	72847
36456	SCHEDULED	72857
36456	SCHEDULED	72858
36457	EXECUTED	72855
36457	STATE UPDATE	72849
36457	STATE UPDATE	72850
36457	SCHEDULED	72859
36457	SCHEDULED	72860
36458	STATE UPDATE	72851
36458	STATE UPDATE	72855
36458	SCHEDULED	72861
36458	SCHEDULED	72862
36459	EXECUTED	72853
36459	EXECUTED	72860
36459	EXECUTED	72852
36459	EXECUTED	72856
36459	STATE UPDATE	72852
36459	STATE UPDATE	72853
36459	SCHEDULED	72863
36459	SCHEDULED	72864
36460	EXECUTED	72854
36460	EXECUTED	72861
36460	STATE UPDATE	72856
36460	STATE UPDATE	72860
36460	SCHEDULED	72865
36460	SCHEDULED	72866
36461	EXECUTED	72857
36461	EXECUTED	72864
36461	EXECUTED	72863
36461	STATE UPDATE	72854
36461	STATE UPDATE	72861
36461	SCHEDULED	72867
36461	SCHEDULED	72868
36462	EXECUTED	72862
36462	EXECUTED	72866
36462	STATE UPDATE	72857
36462	STATE UPDATE	72863
36462	SCHEDULED	72869
36462	SCHEDULED	72870
36463	EXECUTED	72865
36463	EXECUTED	72859
36463	EXECUTED	72858
36463	STATE UPDATE	72864
36463	STATE UPDATE	72862
36463	SCHEDULED	72871
36463	SCHEDULED	72872
36464	EXECUTED	72870
36464	STATE UPDATE	72866
36464	STATE UPDATE	72858
36464	SCHEDULED	72873
36464	SCHEDULED	72874
36465	EXECUTED	72871
36465	EXECUTED	72867
36465	STATE UPDATE	72859
36465	STATE UPDATE	72865
36465	SCHEDULED	72875
36465	SCHEDULED	72876
36466	EXECUTED	72868
36466	EXECUTED	72874
36466	STATE UPDATE	72870
36466	STATE UPDATE	72867
36466	SCHEDULED	72877
36466	SCHEDULED	72878
36467	EXECUTED	72869
36467	STATE UPDATE	72871
36467	STATE UPDATE	72868
36467	SCHEDULED	72879
36467	SCHEDULED	72880
36468	EXECUTED	72872
36468	STATE UPDATE	72874
36468	STATE UPDATE	72869
36468	SCHEDULED	72881
36468	SCHEDULED	72882
36469	EXECUTED	72873
36469	EXECUTED	72876
36469	STATE UPDATE	72872
36469	STATE UPDATE	72873
36469	SCHEDULED	72883
36469	SCHEDULED	72884
36470	EXECUTED	72882
36470	EXECUTED	72875
36470	EXECUTED	72879
36470	STATE UPDATE	72876
36470	STATE UPDATE	72875
36470	SCHEDULED	72885
36470	SCHEDULED	72886
36471	EXECUTED	72883
36471	EXECUTED	72877
36471	STATE UPDATE	72879
36471	STATE UPDATE	72882
36471	SCHEDULED	72887
36471	SCHEDULED	72888
